,Unnamed: 0, id,tweet,subtask_a
18039,,,RT @WeAllKnowA: We all know a double faced bitch named Madison,OFF
20182,,,RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI,OFF
5333,,,@_MckenzieNoel miss you bitch,OFF
292,,,"""@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard"" I see that you're mad about this.",OFF
19633,,,"RT @marrybel_: maybe yall hoe ass niggas should start considering girls feelings shiii, think about if a nigga is doing what you're doing, &#8230;",OFF
23020,,,Y'all be letting ya side bitches in the house y'all trippin,OFF
17472,,,"RT @SuiradKilam: No respect for a bitch 
She gonna top me regardless @SD_GBE300",OFF
3541,,,"@IvanJ_Reyes, um no that only a fuck you bitch and done xavier will hopefully respect girls bc I am doing it alone and I don't want that",OFF
3842,,,@King_4_Murphy stop being a pussy.,OFF
1302,,,&#8220;@HighClassCapri: @what_evaittakes no bitch hurry up lol&#8221;im so hungry I can't focus&#128553;,OFF
16322,,,"RT @MAKEUP_SEX: trash talked by many . hated by some . & guess how many fucks i give , its less than one .",OFF
7097,,,@summerdawn_1996 #NudesAreMyLife omfg that's mine faggot,OFF
10571,,,I just bitch slapped my brother,OFF
13416,,,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga,OFF
2616,,,@BjwalkinRIVERS bro that hoe live,OFF
24510,,,the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life,OFF
19582,,,RT @love_andhiphop: Stevie J proved that you can turn a hoe into a housewife.. &#128553;&#128514;&#128175;,OFF
8934,,,Eating pussy on top of my shoulders,OFF
11134,,,I would never hit a woman but I would slap a hoe,OFF
14571,,,RT @CaNdY_n_VoDkA: -You hoes ain't leaving a ain't shit nigga bc he's YO ain't shit nigga n you don't want the other hoe to win.,OFF
218,,,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",OFF
468,,,"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa",OFF
19784,,,RT @oddfuckingtaco: https://t.co/nkCXCZwrXa my nigga really tried to save his bitch lol,OFF
7582,,,All d messy hoes sleep,OFF
8786,,,"Don't be using teeth, hoe that's childish",OFF
24344,,,pay back a bitch aint it,OFF
2949,,,@Dalton_ryann @parkatie @blakeanderson21 I guess that dumb bitch but we all need to drink some time my place an fuck someone up haha,OFF
8306,,,Can I bring another bitch or nah?,OFF
3257,,,"@GinaMarieZ all I did was bitch about Jessie, still love you anyway",OFF
13274,,,Nicki gottem MAD AS FUCK tho. However credit due to cassidy for the response he didn't diss nicki but killed you lookin ass bitches,OFF
19532,,,RT @lildurk_: Ima pull up eat the pussy and dip,OFF
4082,,,@MichaelGT03 little bitch,OFF
24385,,,really out here tho bitch. http://t.co/0s8phidLGe,OFF
9524,,,Got a couple thou den I get a couple shooters Fa dat couple thou mane my niccas will shoot ya &#128591;,OFF
20173,,,"RT @theyLOVEblaq_: joseline did not sneak athea , if a bitch you dont like coming at you like that &amp; you still sit yo ass onnat couch THATS&#8230;",OFF
2835,,,@Chefboyrnach Vegeta a super hoe then. But he did snack Goni up something fierce during Buu saga :wow:,OFF
19252,,,RT @imtiaralesha_: i never had a nigga taken from me &#128564;&#128514; . in order to take him from me he must not return &#128526;&#128520;&#128541; . keep that in mind bitch &#128129;,OFF
15082,,,"RT @EARLmontana: Put that pussy on me, make me want nobody else!!",OFF
1689,,,&#8220;@_yesKala: It's so wonderful when you meet a dude that's not a bitch ass nigga these days &#128514;&#8221; &#128588;&#128553;,OFF
10705,,,I love bad bitches thats my fuckin problem forreal real shit i cant even help it,OFF
15455,,,"RT @Heissarcastic: Facebook needs these 3 buttons: ""Dislike"", ""Who cares"", ""Are you retarded?""",OFF
23511,,,"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman",OFF
7069,,,@sotoo_dean We were supposed to work together today bitch,OFF
5246,,,@ZELNO96 Someone told me cuz some ppl like to use it as bitch some females don't like being calles female but meh *shrugs*,OFF
22599,,,What do you do when you the nigga thats currently cuffin a bitch dats getting exposed? &#128514;&#128553;&#128557;&#128514;&#128514;,OFF
20823,,,"Shut the fuck up. I sent my sister a picture of a mini brownie and she was like ""is that a shroom"" like I wish! &#128514;&#128514;&#128514;",OFF
21981,,,This bitch just said Lorde is rock... No,OFF
3779,,,@KeenoKlutch im on that hoe now,OFF
11118,,,"I wonder if there's ever a day in my sisters life that she's ever not a complete and utter bitch, or if she saves it special just for me&#8230;",OFF
9225,,,Fuck Ya feelings ain't no sorries bitch,OFF
3306,,,@GrizzboAdams @wyattnuckels I'm on that straight Cali kush bitch don't kill my vibe,OFF
22945,,,With my best bitches @nerissaloren @robertenders http://t.co/nsNgQ3q0,OFF
17307,,,RT @ShowMeATittie: This bitch on Maury a thug,OFF
12928,,,Murda mook!!!!,OFF
7281,,,@white_thunduh stfu you dont get any pussy fuck boy,OFF
1550,,,"&#8220;@TeeNaaasty: Half y'all hoes still got nut in y'all baby hairs , shut up &#128530;&#8221; http://t.co/YyFCNfqZPc",OFF
6483,,,@kieffer_jason wtf u think u ole pussy ass nigga,OFF
13276,,,Nigga I fire this nina like it's the first day in the job and the bitch over slept.,OFF
5500,,,@alisha_serv thats wassup how u got bitches sending you booty pics tho lol,OFF
22972,,,"Word RT @Maxin_Betha: And pussy RT @HumbltonBanks And snacks RT @Aerin_Marie: Ladies, keep beer (cont) http://t.co/ssb5ERhd",OFF
14791,,,RT @CraziestSex: hoes these days be like &#128514; http://t.co/AvlwKKD8rW,OFF
11356,,,I'm only on here cause my bitch tripping &#128514;,OFF
1527,,,&#8220;@Son_Goku_Tho: Dr gero made android 18 to destroy da world das sum bitch nigga shit I would program a girl android to gimme sum neck 24/7&#8221;,OFF
23792,,,emers a bitch,OFF
6636,,,"@marissarose_10 
Your mouth
Your pussy
Your ass
My dick
And a sandwich after we fuck.
What kinda question is that?",OFF
194,,,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",OFF
3517,,,@IsaidNick @aknadnrye give me credit lil bitch,OFF
20276,,,RT @verkannt__: None of my bitches judge me they love me &#128524; don't think they would like me if i was any other way,OFF
897,,,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Lingerie | Bitch in lingerie getting her wet cunt pounded http://t.co/Jp4r2vPyCb",OFF
7577,,,All These hoes sooo average &#128553;&#128533;,OFF
16152,,,"RT @Lawless_1: @3RedsPositives 
1) We are not the Cubs
2) We are not the Pirates
3) We damn sure ain't no f***ing Cardinals.

Who cares abo&#8230;",OFF
15585,,,"RT @IamJAMIENICOLE: From both K. Michelle and Keyshia Cole lol ""@viaNAWF: More bitter hurt bitch music on the horizon.""",OFF
5363,,,@_VIVMMXII yuhh I'm finna hit that hoe! &#128513;&#128077;,OFF
6992,,,@schargel read the constitution you love. All spending starts in the House. Love uninformed teabaggers. #morningjoe,OFF
18847,,,RT @darahkcarter: I don't have a key to my car that bitch foreign &#128080;,OFF
20602,,,Salute a real nicca http://t.co/3fOYAYwLWS,OFF
2246,,,"3 things i cant stand while dealing with a bitch! 

A. HIT FEET
B. STANK ASS BREATH
C. SKANK ASS WAYS",OFF
21159,,,Still can't see what niggers see in them white hoes....,OFF
20747,,,"She reps that O13 

Yeah. 

Only the baddest of bitches #1x",OFF
3840,,,@KingUlyssesIV @truebake psh if a (sexy) bitch gotta sexy voice she can easily get shit goin,OFF
8560,,,Current emotion-Broke ass bitch,OFF
23062,,,Ya bitch pussy good I ain't heard it .... I been in there! &#128540;&#128541;&#128541;&#128540;,OFF
20483,,,Real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin,OFF
4381,,,"@Pacific_Tomb yeah, us crackers are the devil.",OFF
7608,,,"All that x rays, no wonder the bitch got two heads #AHSFreakShow",OFF
10101,,,I can make a bitch famous,OFF
18127,,,"RT @YBkalo: ""@CuhCuhCuh: bitches cant get the ios8 because they have over 10 gb of selfies cuh""&#128514;&#128514;&#128514;",OFF
10045,,,I be like... bitch please. lol http://t.co/PNVmaacWY0,OFF
23560,,,"all these beautiful bitches, sucha beautiful thing",OFF
2125,,,' when it comes to pussy I have no fucking friends' - hostel iii is really what we're watching right now,OFF
16471,,,"RT @Milesss_: like if you're a bitch, own it and be a bitch. But just cuz you got some flower emojis in some tweets doesn't mean you're som&#8230;",OFF
422,,,"""And bitch you must be lost"" &#128514;&#128514;",OFF
7010,,,@septemberTHA15 @CallMeRenee_ wuss up bitch,OFF
4184,,,@MrMooncricket @RacistNegro69 rich? Haha u broke bitch. No women would ever fuck you. Lol.,OFF
13478,,,Now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin,OFF
8175,,,Breaking News: ur a little bitch,OFF
9738,,,He prolly gone laugh n say this bitch crazy &#128514;&#128514;,OFF
16191,,,RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck,OFF
6876,,,@pyroballyPOOPS 6-1 bitch dont hate,OFF
13707,,,Open up her legs and filet mignon that pussy,OFF
19306,,,RT @jaaayLENo: Dese hoes aint loyal @ Wal-Mart #TeamIgnant #hoodcomedy #flytv #LOLATL &#128514;&#128514;&#128514;&#128514; bruh https://t.co/3nKvBpR9qr,OFF
17347,,,RT @Smokinonkaya_: She said I hurt her feelings now she dating dykes..,OFF
7328,,,@xDSmooth these bitch been sayin they was leaving since 3,OFF
9703,,,"Having ""them hoes"" gets old, well it has gotten old already.",OFF
3210,,,"@Fugazi3011 ""leave you beaner retard""",OFF
4473,,,@RFradsham fuck you bitch #shrimp #shorty #midget #dwarf #infant #jk,OFF
2770,,,@CapoDaAssHole lol that hoe for 5yr old,OFF
16082,,,"RT @KushDahGodd: Five things I'll never give a bitch&#9757;&#65039;

1:My Heart
2:My Weed
3:My Money
4:My Twitter
5:My Netflix password
&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;",OFF
5888,,,@drrrruuuu @TheChrisCates pussy,OFF
23401,,,You said I texted u and told u I missed you? Yeah I did bitch like 4 weeks ago. Grow up,OFF
16643,,,RT @Nicole_Orozco23: Kansas bitch #LongHairDontCare #CountryGirl #Ohio #YoureWelcome #LoveThisGirl #Cle #LoveIt http://t.co/LLW3IMTCUG,OFF
21558,,,"The funny thing is the daughter never got kicked out on her one night stand, I didn't have the courage to tell her, her mom an official hoe",OFF
11078,,,I will eat these hoes alive &#128175;&#128175;&#128175;&#128567; http://t.co/R4LW4KKfr1,OFF
1717,,,&#8220;@chloeonvine: Are. You. Kidding. Me. Right. Now. http://t.co/lFSvymMqTN&#8221; I'll smack a hoe,OFF
14882,,,RT @DS_Arrogance: Hahaha these niggas funny ask&#128128;&#128128;&#128128;RT&#8220;@1BookieG: @DS_Arrogance @HG_Shit I bet I can pull at lease 3 bitches with them &#128514;&#128514;&#8221;,OFF
12524,,,Lmaoo u a downgrade has been jayin ass bitch,OFF
15781,,,RT @Jazsmin__: You always ugly to a bitch that don't like you&#128564;,OFF
20034,,,RT @slllick_: Trey Songz reply to Nicki Minaj &gt;&gt;&gt;&gt; ... That nigga spoke the truth on looking ass bitches lmao ... I knew someone was gonna &#8230;,OFF
14874,,,RT @DJ_Cellophane: oomf pussy probably taste like the Krabby patty secret formula.,OFF
10530,,,"I have my work done a day after i get it, and everybody else be Scramblin' on Sunday. this the day of rest bitches..",OFF
1593,,,&#8220;@UnLike_Society: Good pussy be making a nigga have to regroup&#8221; pull out and get your thoughts together&#128514;&#128514;,OFF
23908,,,heard ya got a man hoe hope he understand tho,OFF
8215,,,"Brutus looking girl getting off the elevator as I'm walking into a different one... No bitch u can't come in, u can't u can't come in.",OFF
20969,,,So my dumb ass screams fuck the redskins in this big ass echo filled parking garage,OFF
15177,,,"RT @Feenohmenal: I spent my whole fucking life apologizing for not being enough. You can't cut, nip, fuck, booze or drug the inadequacy out&#8230;",OFF
15429,,,RT @HYPEBEASTAUSTIN: &#8220;@ViriDoesItt: Last night was cool until niggas was more worried bout us than bitches..&#8221;it's like that all the time.,OFF
23065,,,Ya kno nigga got two accounts...&#128586; RT @i_EaT_PIE: When the lil bitch start Tweetin... She'll see these tweets or someone will snitch,OFF
19682,,,"RT @milesfan79: #fridayfaves RT @OneBillionBucks This bitch is dressed for church, the club, the gym, and to slay vampires &#128514; http://t.co/l7&#8230;",OFF
19121,,,RT @iAintGottaRap: Ead RT @Fat_Rell: Especially after Rita died.. RT @Kayla_Applebum: Dexter was just as trash as Breaking Bad.,OFF
11892,,,It gets me mad when a Mexicans go against Mexico like wtf support your team bitch,OFF
20295,,,"RT @vntonx: ""suck my duck""

thot: ""lol looks like ur autocorrect changed dick to duck""

""i meant what i said bitch"" http://t.co/K9LV3mfX1m",OFF
7905,,,Bad bitch on my line tryna give me brains,OFF
6344,,,"@karlieu123 oh no no no. You're perpetually in the 15%. 

Your hairy pussy tho.... Different story.",OFF
22852,,,"Why beg for nudes when you could fuck that bitch and make a video. Staring yourself and you get some booty, win win.",OFF
12087,,,Johnny Rebel - Quit your bitchin' nigger!: http://t.co/uCGhrY7zGe,OFF
2110,,,"' This be me &#1041204;&#1041204;&#1041204; 
Cuh went from "" Its time to settle down "" to "" Where the hoes at ?! "" &#1041204;&#1041204;&#1041204; . http://t.co/bi9rbvjTUn",OFF
10583,,,"I just heard my mom go ""she is up"" v annoyed bitch the fuck you expect I slept for how long and now I'm hungry bye felecia",OFF
17440,,,RT @SteveStfler: No bitch ass chick flick will ever be as sad as this movie http://t.co/HA1u4TiOAV,OFF
19237,,,RT @ikesizzle: Trey Songz album is about being a single hoe ass nigga lol,OFF
1589,,,&#8220;@Tylar____: This single shit so boring &#128555;&#128530;&#8221;suck it bitch,OFF
21428,,,That shade of faggot clashes with your eye color.,OFF
9971,,,I actually get on with Erin and think she's really nice bit you're so two faced and bitch about her all the time... #nasty,OFF
16448,,,"RT @MidniteBoss: If you snipe, you're a fucking faggot. I fucking hope all of you snipers get fucking raped and suffer from cancer.",OFF
8114,,,"Blocked his fuzzy butt&#128522; .@odifass: @veritaz @TarekFatah @TarikSalym Ignore this low life creature....""",OFF
9434,,,"Girls be like ""10/23/12 I love you babe &lt;3"" hoe isn't that today?",OFF
10466,,,I hate stupid bitches who cry for stupid reasons,OFF
22355,,,U wondering why I'm not answering I'm wondering where my money at niggas act like bitches these days,OFF
3499,,,@Im_Thirst I was gonna hold my tongue until I could get into another team but I couldn't do it anymore they're fuckin retarded.,OFF
21706,,,These UT hoes be goin !!!!!!,OFF
12480,,,"Lmao &#171;@MickDaddy_ &#171;@TylerIAm ""I mean damn bitch you was almost ready 20 minutes ago"" http://t.co/DtQGxJKJv7&#187;&#187;",OFF
1862,,,&#8220;@nerfgunirwin: &#8220;@1DAlerts: Just saw Ashton. Hardly anyone cared. Waiting for Harry &#128540;&#8221; wtf&#8221; bitch I'd be all up in Ashton's grill you feel?,OFF
6185,,,@its_selenaaaa karma a bitch bruhh,OFF
18211,,,"RT @YungUgIy: just because i think you're fine don't mean i want you, you appealing to my eyes, not my heart bitch.",OFF
2064,,,"' If I ever put my trust ina bitch , I'll always be hurt &#1041204;&#1041204; .",OFF
13092,,,My new bitch eat a dick like a bratwurst,OFF
16488,,,"RT @Mitchell_Rosee: It's annoying when ppl follow to unfollow.. Like bitch ""I"" was trying to be considerate &#128530;",OFF
11432,,,I'm.a be even pretty &#128129; julisa work magic on bitches .. Lol i keep stalking her IG to see how perfect I want my braids... Its hard to pick!!,OFF
17649,,,"RT @TheDickUno: I hate seeing people bitch about their lives. I haven't even tried the Taco Bell breakfast, man, you don't have it this har&#8230;",OFF
1680,,,&#8220;@_honeysays: My phone charging backwards &#128533;&#8221; retarded,OFF
8896,,,"Dumb little broad , move the fuck along bitch",OFF
10658,,,I like bad bitches cause they like bad bitches too,OFF
17509,,,RT @TAXSTONE: Niggaz like all them naked bitches on IG pics NIGGAZ DONT LOVE EM,OFF
13794,,,People on this site are fucking retarded sometimes,OFF
5511,,,@alyssawiens faggot,OFF
2795,,,@CayMarieee bitch you NOT either bye &#128514;,OFF
22471,,,"Wanna find out the truth about somebody? Just tell em ""NO"" and watch the real bitch nigga or hoe come out em!",OFF
11488,,,If Dj Khaled eats Nicki Minaj's pussy he finna taste everyone in the rap industry,OFF
11491,,,If I called you a bitCh then you'd prolly hate me .. If I called you a bad bitch then you'll prolly thank me!,OFF
9401,,,Get on your shit hoe.,OFF
4592,,,@RyeOrDie because them niggas that told you bitch made &amp; they not real niggas or any kind of real,OFF
11710,,,Im a boogie ass niggahs to these fast hoes,OFF
17928,,,RT @UglyGawd: Or fags cause if you post you found him attractive as well RT @JactionJ: Niggas who post trannys to see if a nigga thirsts ov&#8230;,OFF
3118,,,@Elvis_NotPresly I gt android dmt kno whats in that box my nig,OFF
13997,,,RT @1MarsB: I might be ugly but my hoes ain't trippin,OFF
24671,,,when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;,OFF
21616,,,The shit that you bitches brag about is hilarious,OFF
11243,,,I'm bout to hop off this hoe they Tryna get on my ass,OFF
22523,,,"We got mob ties/ and all my hoes gangstaz too/mob wives/ bad bitches,but I don't spend alotta&#8230; http://t.co/LECZepIVS7",OFF
19968,,,RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP,OFF
11100,,,I wish my brother would stop bringing dirty bitches in my house,OFF
20456,,,RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,OFF
21934,,,This bitch @DaRealQuitaM just called me a bougie whore tho! &#128514;&#128514;&#128514;&#128514; ol angry bird! Lmao,OFF
1675,,,&#8220;@_chelousmuch_: bitch im weakkk vic &#128514;&#128514;&#128514;&#8221;&#128514;&#128514;,OFF
7762,,,"And when bitches be like ""me and him against the world!"" bitch don't nobody even know y'all together -_- nobody hating.",OFF
14770,,,RT @Coolie_GBE300: When the side bitch try to approach you in public. http://t.co/GbbIob1Ots,OFF
20130,,,"RT @theHIGHESTpeak_: Flavaaaaa in ya ear, that hoe live lol",OFF
16696,,,RT @NorrisDaGod: I ain't never had a basic bitch.. Never will &#128175;,OFF
22336,,,U fucken bitch wifi,OFF
23110,,,Yayyyy I'm gonna be jacking off to these bitches all day today http://t.co/LEmILFu1,OFF
4735,,,@SoutheastQueen ignore sorry I called you a bitch uncalled for,OFF
7877,,,Ayy Carlton is a ghetto school now #SwitchedAtBirth,OFF
13006,,,"My cat just rolled on me and said ""lets go run a game of 21, bitch"" http://t.co/6kjgd0z1x2",OFF
1430,,,&#8220;@MyDick_SuckThat: Who that pussy wet for ?&#8221; http://t.co/CruDDDHxHh,OFF
3673,,,@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat,OFF
19311,,,RT @jade_vidal: Everyday I turn more into a cold heartless bitch.,OFF
10276,,,I eats the pussy.,OFF
23767,,,don't bitch about my attitude because you're the reason I have one,OFF
21225,,,"Sumn wrong wit da pussy, een tho I ain't gonn hit it Ima still make sure dat she gushy",OFF
7081,,,@sramirez07943 you're failing at that and you don't know where I live faggot,OFF
19913,,,RT @reshell_: Keshun be like it aint nothing to cut that bitch nawl it aint &#128557;&#128514;&#128514;,OFF
16183,,,RT @LettyBro_: Yall hoes super weakkkkkkkk,OFF
9114,,,First chick to bring me some hash-browns from Waffle House right now will get her pussy ate,OFF
206,,,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",OFF
1681,,,&#8220;@_imShawntee: I want some pussy #wishfulthinking&#8221;,OFF
7311,,,@woohdakidd_74 &#128514;&#128514;&#128514; dat shit crazy a nicca use to wear dat shit fr,OFF
362,,,"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard",OFF
14387,,,"RT @Bigchapo_4cH: #Merched&#10004;&#128520;""@_100d: Smoke wit a bitch in Nap and let her play music I bet 100 she turn on boosie or some slow shit &#128530;""",OFF
20424,,,"RT @yungtfti: If a bitch says ""eeeeeee"" she a hoe",OFF
16354,,,"RT @MaddieKreyKrey: I have to pretend like I'm a cold hearted bitch and cut you off in an instant without a second thought, when actually I&#8230;",OFF
23175,,,"Yo bitch all over me, I ain't make no commitment",OFF
9164,,,"Forget ""resting bitch face,"" the next hot new trend will be ""resting drunk face.""",OFF
22489,,,"Watch the blacks and whiggers cry:

http://t.co/EmluwbbOgW",OFF
6847,,,"@politsoutherner @leahmeyer49 
Yeah, I'd want to shoot the son of a bitch myself. LOL",OFF
21601,,,The pilot seen my eyes and said they awfully red I told him I get high as you bitch I'm the man http://t.co/uloUE2qx3p,OFF
2115,,,' Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .,OFF
9580,,,Grusty hoe,OFF
10280,,,"I feel bad having this info but at the same time , karmas a bitch,",OFF
7296,,,@woahrach thanks bitch,OFF
19048,,,RT @girlposts: my hobbies include being a sarcastic bitch and that&#8217;s it,OFF
14182,,,RT @AndreShakti: Just took electric stim to my pussy! Eeek! Back on @KinkLive in 5 mins! http://t.co/41apcwSmQN,OFF
907,,,#realtalk if you a hoe an try to get serious with someone don't expect to be anything more then a piece of meat to them,OFF
15706,,,RT @JHarmelink182: The fox says you're a cunt.,OFF
23758,,,dis Morgan hoe in da middle of erything....,OFF
3770,,,@KazAtta @thesaidabdi dont get it twisted said aint playin ny state of mind when bitches is around *clicks link*,OFF
2489,,,@Ashlynohma wtf I DMd you bitch,OFF
12166,,,Just stop being a hoe God dammit bitch it ain't that hard,OFF
15249,,,"RT @FriendlyAssh0le: If I've ever offended you, im sorry..

.

.

.

.

.

.

.

.

.

.

that you're a sensitive lil bitch.",OFF
11939,,,It's fact that a male brain cannot always hear the high pitched voice of a women.. So bitch don't get mad..I really didn't hear you!!,OFF
6663,,,@megankjanes23 Scrolling through my TL. Ol' sick ass bitch!!!,OFF
335,,,"""@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah",OFF
22373,,,Ugly fucking nigger baby. Thought it was a gorilla at first.14/88 http://t.co/Bq3G01rxKN,OFF
8579,,,Cutler less skill at QB than a retarded quadriplegic,OFF
23306,,,You following a whole bunch of bitches that look better than your girl don't do nothin but make you wanna cheat more,OFF
15980,,,RT @KenaiViveros: Ima bitch him out lol @Versharky,OFF
12594,,,"Lol at this bitch ass boy telling me how to respond to ""peer pressure"" for values of ""peer pressure"" that equal being called a groupie",OFF
20450,,,RT if you fucked a bitch that fucked EVERY nigga in your state,OFF
21026,,,Some call it trickn i call it hangn out ima handle my business n knock dat pussy out &#128049;&#128166;&#127814;,OFF
4131,,,"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations",OFF
23554,,,all of us on Twitter do that already #shutupcrybaby lol RT @Shallow__Al I need. one of you to step up and volunteer to listen to me bitch.,OFF
14024,,,RT @3amado_carrillo: Rick James bitch,OFF
5331,,,"@_MariaPetrova @markkelly1983 @MissStef0318 @SamHarrisOrg Who? Ok, right-wing teabaggers, gun nuts (like Harris), hell, even fucking cops.",OFF
11985,,,It's this hoe pics I'm looking at she got her ass out in 20pics then got 5 with her son....these hoes crazy,OFF
14564,,,"RT @COD_PR0BS: Me: ""Yeah I think I'll get off early tonight and get a good nights rest. 

4:00am: ""Not tonight bitch, not tonight.""",OFF
24237,,,my mother raised a cunt... lol,OFF
5714,,,@chanelisabeth cuz ur a bird bitch,OFF
6710,,,@mommajjojo love you too bitch :*,OFF
5816,,,"@datexehmm So bad bitches intimidate you, in other words?",OFF
23641,,,bitch thats yo nigga &#128064; ....well you aint his bitch &#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#9996;&#65039;,OFF
6200,,,@j_co69 he is a pussy an wouldn't show up bro,OFF
24707,,,will u love dat nigga even if he lose it all... or will u dip like the groupie hoes searching for another &#11088;&#65039;,OFF
7325,,,@xDSmooth follow back bitch,OFF
5298,,,"@_Corayma @LuivilleSluggah TF do I look like, delivery bitch or what ahaha",OFF
22619,,,What that bitch Tryna say,OFF
15554,,,RT @IAMTreyu: We gotta get rid of trash ass Alex smith,OFF
23008,,,Wtf... 3 days &amp; 3 nights! If I go another day..... all I know is im going ape shit....,OFF
10890,,,I slept good thenna bitch tho,OFF
9311,,,Fuck you then bitch shove that work up your A-S-S,OFF
22401,,,Up too early the damn birds are still chirping smh.,OFF
22072,,,"This is fucking trash. RT @DearLeader10: Drake is Jewish too RT @QUEcified: So Young Money is the 3rd Reich now?

https://t.co/DONsGdPTVr",OFF
19445,,,RT @king_lazi: Karma is a bitch just make sure that bitch is beautiful.,OFF
11972,,,"It's really a bitch when you're trying to make a difference to someone else, and they intentionally make a point to make you feel like shit.",OFF
5947,,,@espn Stop blowing the spurs pussies #HalftimeSpeech,OFF
18785,,,"RT @collegefession: ""I rub orange peels on my dick before I go out cuz I don't want these bitches to catch a cold. #VitaminSemen"" - Prairie&#8230;",OFF
337,,,"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on.""",OFF
15236,,,RT @FreeTopher: Fuck bitches...Get money,OFF
14810,,,"RT @CuhCuhCuh: When a bitch say ""I love you"" hit her wit the reverse psychology &amp; say ""do you?"" It work 70% of the time cuh the other 30% g&#8230;",OFF
14201,,,"RT @Anotherpotheadd: Read my lips bitch, what? My mouth isnt workin?",OFF
10398,,,I gotta bitch to suck my dick till I nut spit it on my gut and slurp that shit back up ain't that a slut,OFF
21082,,,Sometimes I feel like being really nice to everyone then I'm just like wait you're all bitches anyway soooo,OFF
20283,,,RT @verseunanswered: Did that bitch from Frozen ever let it go?,OFF
9850,,,Hoes be bringing they friends around they nigga and they nigga end up fucking with the bitch friend and the bitch don't even kno,OFF
21421,,,That pussy best be shaved for the holidays!,OFF
20120,,,"RT @thaboyrich: &#128073;&#128073;RT @NYSAnimal It used to be a shame to be hoe/prostitute, with social media they call it hustling lol",OFF
1447,,,&#8220;@NoRapist: Using y = mx + b to measure the slope of that ass girl.&#8221; @mckinley719,OFF
1259,,,&#8220;@FullaCharisma And happy to be hoes too. Smh.&#8221;better than being in denial,OFF
21598,,,"The only time of year I'll bitch about not having cable: when ""Hocus Pocus"" comes on. #fml",OFF
19788,,,RT @ogkaykay_: y'all hoes so annoying &#128530;,OFF
490,,,"""I will fuck u where u stand"". ""U dizzy bitch"". Two unique &amp; separate phrases I overheard a relative saying when I was younger.",OFF
8494,,,"Cnt trust or won't spare a bitch ogd ,",OFF
15208,,,"RT @Fly_Boy_Smooth: Man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest &#8230;",OFF
20567,,,Running dangerously low on cigarettes these bitches better last me till Monday or Tuesday,OFF
19493,,,"RT @larryelder: Holder asks, ""What AG has had to deal with that kind of treatment?&#8221; Tell the whiny little bitch to call Alberto Gonzales an&#8230;",OFF
20226,,,RT @treszTHEbest: It's all they know RT @SMCo71: you bitches never gonna b happy following these social sites,OFF
21040,,,Some of these hoes deserve a kick in their vagina.. Lucky i aint tryna loose my shoe!,OFF
14980,,,RT @Derekisom: Making this first day my bitch,OFF
4386,,,@Pandah_Pooh put your money up pussy,OFF
11511,,,"If I wore a tutu, no bitch would want me &#128514;&#128514; that's what our dog is gonna be telling himself everyday &#128529;",OFF
23694,,,"but I'd rather be a free man in my grave
than living as a puppet or a slave
but above those shit options bitch
would be free alive and rich",OFF
6840,,,"@pistol_pete96 that's a good choice, except all the whale bitches you'd fuck would get pregnant",OFF
2401,,,@AlexSchnider niiice my nigga schinder pullin hoes,OFF
24743,,,yet this nigga still checkin up on his old hoes.....,OFF
