 id,text,label
,nawwww hoe sittin floor damn couuuuuch 128131,1
,<user> stfu dyke looking hoe,1
,rt <user> hoe bang big got nerves think better us bitches chill 128564,1
,<user> g hos rush mean clearly likes party,1
,rt <user> hoe judging get hurt someone process straight ab,1
,rt <user> got niggas got bitches want pnd,1
,long gon feed pussy get munchies 128586,1
,yeah bitch guess still slut,1
,lol nice crutch hoe,1
,rt <user> aint getting hoes come back room staying circus circus bruh,1
,expect cute oh hell bitch cuteness gets planted relationship relationship hate,1
,rt <user> every time black woman says oh bitch smile,1
,like niggas try come im like bitch dont shit pussies,1
,yet tag <user> pussy <user> cripes loser <url>,1
,chick wants eat pussy leave accept gladly lol,1
,<user> raspy ass voice annoying bitch,1
,rt <user> bet beyonce pussy tastes like fresh caramel apple,1
,last time wore shirt wearing today fought bitch ratchet bs yanked fuck outta shirt,1
,<user> trip acid bitches,1
,photo mustard beat hoe wdywt <url>,1
,thought bros hoes guess 128530,1
,rt <user> hoes thighs thick even walk yankee food,1
,rt <user> gabby bitch amp turned xbox nasty foot,1
,never seen pussy like,1
,<user> bitch coming said making plans,1
,busy tell hoes played side busy,1
,rt <user> shit hear might true might faker bitch told ya 57361,1
,rt <user> <user> u look like black persian rug designs bitch couple nut stains dingy boy,1
,rt <user> 128557 128557 128557 128514 128514 rt <user> done went wit hoe frfr judge,1
,<user> <user> <user> texas trash bro,1
,rt <user> weeknds fans person half hoe quarter gothic quarter hipster,1
,wont get catfished anymore tho bc im longer trying stick myy pp twitter hoes,1
,rt <user> <user> <user> drive bitch <url>,1
,kidding guys hoes let <user> lie,1
,rt <user> bitch guessed <url>,1
,hoes shallow shiesty trifling knew,1
,<user> guess also zero time mansplaining adios stfu pussy,1
,<user> pimpinkendotnet sell bitch pussy til drip drop wet vet pet hey bitch,1
,think ol niggas wit money dont even care swag rockin sandals wit velcor straps aint checkin bitches,1
,smoke ya bitch,1
,lmao wallah nasty bitch,1
,<user> ok bitch damn even tierd phone dying,1
,rt please thanks <user> pierced pussy come across timeline 128528,1
,8220 <user> woaaaahh coat though lol 8221 nigga warm hoe,1
,<user> 128527 128527 128527 yas bitch much fun,1
,rt <user> bitches somewhere coughing like mug <url>,1
,aint shit pretty bitch mama anyone get drama,1
,rt <user> dont see connection legitimizing queer lifestyle increase std sexual deviancy yo,1
,<user> <user> wld u wan na faggot dude faggot like,1
,lil wayne said give bitch heart rather purse <url>,1
,chick fil anti gay first ammendment get right bitch rights,1
,go bitch,1
,rt <user> <user> fuck bitch said,1
,twitter game point tonight btw guys caught full retard,1
,rt <user> projectdrugs amp bitches,1
,jungle fever favorite movie dat white girl love dat colored mans thang take hard deep drive dat girls daddy wild crazy,1
,sudden craving hell <user> cookies,1
,rt <user> hate messy females live mess like go sit somewhere go get classy hoe 128536 128564 128129,1
,rt <user> hoe cool unclaimed kept low people call hoe,1
,rt <user> shit like hoes head fuck want social media ass relationships <url>,1
,rt <user> older get less give fuck 128514 9996 beef 128074 bitch please 9995 loosing friends bitch bye 128514 128075 drama ill pass 128080 128683,1
,nah nigga tried set ugliest bitch time club officially friends dawg wtf,1
,hate ppl break fight like idc best friends sisters whatever let bitches fight ctfuu,1
,tld hoe 2 wrongs dnt make rite wan na sing,1
,<user> make weed legal pussy know smoke shit,1
,<user> follow u sexy bitch,1
,<user> lol always scheming dude jaime needs keep hoe leash mean sister lol,1
,might well gone pussy pop stage,1
,nothin bitch even get hard,1
,fuck fuckin bitch stupid analysis bullshit,1
,hahahahaa fuckin crow looking bitch,1
,mayweather pussy hes winning cus picks fight picks nobody fighters fightpacquiao <user>,1
,<user> ass little twat,1
,8220 <user> 8220 <user> nasty pay bills bitch 128540 8221 128524 128524 8221 128514 128514 128514,1
,<user> niccas bout blow fool lol wait world see detroit shit nicca,1
,<user> hurt hoes like,1
,<user> <user> <user> billy goat hillbillies sucking amp fucking disgraceful brazzen faced unabashed pig,1
,rt <user> fat bitch thick <url>,1
,<user> man damn dude come get bitch lml,1
,<user> wish bae 128533 got hoes tho,1
,eyes brows finna fleekate fleek bitch 128514 128514 128514 128514,1
,gon talk bout yo partnas cuz dey shit like niccas,1
,128514 128514 128514 rt <user> dyke get pregnant mistake gt gt gt gt gt,1
,rt <user> juice dead bitch ass sonsofanarchy,1
,<user> free tickets go chemistry bitch,1
,even entertain hoes got somebody important,1
,bout back old shit miss hoes texting saying wan na come see,1
,rt <user> 128514 rt <user> x___x rt <user> twitter niggas care bout hairy pussy 5 niggas fucked today gi 8230,1
,128514 128514 8220 <user> somebody gon na die 128557 128557 128557 rt <user> <user> 128514 theres bitch njt setting lean tweet 8221,1
,rt <user> <user> <url> fag,1
,rt <user> bend buy make nigger farrakhan thetime,1
,tired mom making stay finished drinking another beer better chug shit,1
,<user> hey jim love <url>,1
,rt <user> wife dat bitch 2many niggas fucked clique 2many niggas actin rich dese boppin hoes dick maserati,1
,females talk niccas point females tip,1
,damn knew whole time angry negro dude <url>,1
,got 3 24 ounce bitch,1
,ugly bitches stay subbing,1
,cause hoes loyal niggahs either go callin hittas <url>,1
,<url> cassie laine 8211 brunette slips lingerie massages wet pussy 160 oil <url>,1
,crazy bitch buckcherry 128076,1
,bitch lying 128514 128530,1
,niggas wan na cheat start argument girl bitch told hate ketchup hotdogs fuck im,1
,gansitos atg beaner candy,1
,getting money worried hoe 128527 128184,1
,8220 <user> cool story bitch pass blunt 8221 <user> bitch,1
,rt <user> fuck hoe respect woman love lady 128175,1
,<user> bitch yu safe <url>,1
,bitch im bout get damn flu shot ion care free,1
,<user> <user> <user> fuck still talking shit acting like pussy ass nigga,1
,<user> <user> pussy boa,1
,rt <user> lol tryna make mimi 2 b bad bitch sooooo weak makes mad fucks like 6th grader 128553 128514,1
,elizabeth stupid hoe,1
,niggas cant stand cuz bitches feelin nigga get mad yo called girl,1
,one night stand hoes nothing,1
,fat ass hoe holding machine,1
,<user> ima miss smiley graham daniel tho pretty cool ima beat andrews bitch ass every day,1
,8220 <user> smh bitches haters dare blackgirls jealousy <url> yooo loool,1
,<user> <user> vet ryan tk rocks useless geek oh face like bitch,1
,<user> <user> well like fried chicken esp spear chuckers,1
,nigga dyke rt <user> rt <user> melo garbage ass hitting 20k,1
,<user> money get good weed always best pussy sorry friend guess,1
,given number mean joe greene high school never tough son bitch respect,1
,everybody talking bout hoes fighting lurking money 128181 128179 128175,1
,bussin bitches gwale gwalas,1
,bitches behind annoying,1
,wut bitch,1
,<user> bitch bye get,1
,rt <user> trynna catch witchu pussy 128299,1
,<user> bitch really fucking like fuck even talking,1
,tf real twitter nigga bitch hoe tweekin,1
,since lot lil bitches wanted add 5h hashtag tweets shit back vote5sos,1
,ladies remember women including friends trifling speak great nigga bitches try smh lol,1
,<user> ur sayin mess wit hoes shady,1
,<user> ayyyyyyeeeeee nigga back bitch,1
,rt <user> espn jason whitlock pti ass kissing mister charlie justify bullshit eagles jackson,1
,<user> <user> <user> naaaaa popped across tl commented nice try faggot,1
,rt <user> <user> 127797 bitch lol,1
,rt <user> date 128143 10084 65039 get rid ya ex 128694 128694 128694 128694 128694 128694 get rid hoes 128131 128131 128131 128131 128131 128131 128131 need interference 128525 128145 128107 128141 128141 128149 128175,1
,guess night bitches die stewie nigga,1
,<user> jesus would love muzzie torturers fucking animal savages,1
,rt <user> ya lil dumb ass bitch ian fwy,1
,rt <user> see bitch nigga subtweet <url>,1
,hoes crazy rt <user> thick thighs 128166 skinny waist 128591 natural beauty face 128149,1
,rt <user> want valentines day big booty hoe,1
,jenna played weeknd amp mac looked us like theeeese bitches,1
,8220 <user> ladies nigga always wan na go party every weekend basically side hoe shopping 8221 128514,1
,rt <user> walk like big bitch,1
,tf bitch mine,1
,mcdonalds pipe self defence beating <url> one nigger hand would shake deal sheboons,1
,shoot dice let yo hoe fade,1
,rt <user> ugly girls fight pretty bitches hands lol,1
,dey go linch together gon eat pussy befo come back,1
,idk friends blunt sarcastic people probably think raging bitch,1
,life aint shit bitches money,1
,hoes everybody hoes lol go bitch bet u get easy,1
,<user> lmaooo dj 8217 stranger danger im coon,1
,rt <user> girl could pack bowl know u hoe quit playing,1
,rt <user> bitches bitches,1
,<user> <user> <user> says scrawny nigger,1
,<user> <user> <user> haha little shit talkier brought bitch,1
,anybody team permission fuck bitch <user>,1
,<user> <user> <user> bitch tf dumb going someone else told u shut shit,1
,rt <user> 8220 <user> need bitch 8221 128109 128064 128523,1
,rt <user> kickers college football trash like even make 20 yard field goals u got one fucking job,1
,rt <user> tell side bitch family business none business,1
,yo lady u better text ass good morning quit treating side hoes like wifey material,1
,beg differ lip bittin shit dis bitch bit lip nd tried suck blood aint shit sexy,1
,never go full retard,1
,<user> look like fucking shrek bitch,1
,smh dreamed faggot wow rt <user> dream lmfao start bottom <user> <url>,1
,walk away money leave tip bitch,1
,honkey ass bitch tryna tell shit,1
,rt <user> lives home little less likely cheat ho,1
,<user> low blow cuntface many times yanks beat us playoffs last 8 years,1
,rape ho ben lol,1
,know like cause bitch likely,1
,rt <user> <user> fell love pussy never even got,1
,god dam man freestyle retarded fumny af omg,1
,simply cani deal confrontation back away cunts get aw nasty towards changed lot past years tbh,1
,hoes look clean foot,1
,rt <user> bitch tell got cheated 3times somethin wrong hoe cuh,1
,<user> <user> plz come im really sick bitch ass talking shit plz come going 1 1,1
,rt <user> u finger bad light skin bitch <url>,1
,<user> grow pair pussy,1
,bitch hollerin abt fuck nahh fuck dat bitch,1
,rt <user> hoes loyal,1
,<user> bitch done u sunday nigga,1
,rt <user> need aware alot going world ya flagrant asses care know abo 8230,1
,<user> bad bitch shit forever 128123 128520,1
,rt <user> bitch said hope snows like hell summer 128563 actual fuck expect happen,1
,rt <user> know double faced bitch named madison,1
,rt <user> dumb bitch ruined perfectly good sweater <url>,1
,<user> miss bitch,1
,<user> <user> <user> yeah texans much better fucking retard see mad,1
,letting ya side bitches house trippin,1
,rt <user> respect bitch gon na top regardless <user>,1
,<user> um fuck bitch done xavier hopefully respect girls bc alone want,1
,<user> stop pussy,1
,8220 <user> <user> bitch hurry lol 8221 im hungry focus 128553,1
,bitch slapped brother,1
,nobody cares fucking fag damn bring bitches water even though youre thirsty fuck 128514 128514 128514 fucknigga,1
,<user> bro hoe live,1
,bitch loudly cheering netherlands rosa mexicano seem value life,1
,eating pussy top shoulders,1
,rt <user> hoes leaving shit nigga bc yo shit nigga n want hoe win,1
,handle liquor bitches handle meeedd chief sosa,1
,using teeth hoe childish,1
,pay back bitch aint,1
,<user> <user> <user> guess dumb bitch need drink time place fuck someone haha,1
,bring another bitch nah,1
,<user> bitch jessie still love anyway,1
,nicki gottem mad fuck tho however credit due cassidy response diss nicki killed lookin ass bitches,1
,rt <user> ima pull eat pussy dip,1
,really tho bitch <url>,1
,got couple thou den get couple shooters fa dat couple thou mane niccas shoot ya 128591,1
,rt <user> joseline sneak athea bitch dont like coming like amp still sit yo ass onnat couch thats 8230,1
,<user> vegeta super hoe snack goni something fierce buu saga wow,1
,rt <user> never nigga taken 128564 128514 order take must return 128526 128520 128541 keep mind bitch 128129,1
,rt <user> put pussy make want nobody else,1
,8220 <user> wonderful meet dude bitch ass nigga days 128514 8221 128588 128553,1
,love bad bitches thats fuckin problem forreal real shit cant even help,1
,rt <user> facebook needs 3 buttons dislike cares retarded,1
,youre fucking ugly bitch wan na stab death play around blood patrick bateman,1
,<user> supposed work together today bitch,1
,<user> someone told cuz ppl like use bitch females like calles female meh shrugs,1
,nigga thats currently cuffin bitch dats getting exposed 128514 128553 128557 128514 128514,1
,shut fuck sent sister picture mini brownie like shroom like wish 128514 128514 128514,1
,bitch said lorde rock,1
,<user> im hoe,1
,wonder ever day sisters life ever complete utter bitch saves special 8230,1
,fuck ya feelings sorries bitch,1
,<user> <user> straight cali kush bitch kill vibe,1
,best bitches <user> <user> <url>,1
,rt <user> bitch maury thug,1
,<user> stfu dont get pussy fuck boy,1
,nigga fire nina like first day job bitch slept,1
,<user> thats wassup u got bitches sending booty pics tho lol,1
,word rt <user> pussy rt <user> snacks rt <user> ladies keep beer cont <url>,1
,rt <user> hoes days like 128514 <url>,1
,cause bitch tripping 128514,1
,8220 <user> dr gero made android 18 destroy da world das sum bitch nigga shit would program girl android gim sum neck 24 7 8221,1
,emers bitch,1
,<user> mouth pussy ass dick sandwich fuck kinda question,1
,<user> bitch kill vibe ya tried 127752 127752 127752 dis love miley,1
,<user> <user> give credit lil bitch,1
,rt <user> none bitches judge love 128524 think would like way,1
,porn android iphone ipad sex xxx lingerie bitch lingerie getting wet cunt pounded <url>,1
,hoes sooo average 128553 128533,1
,rt <user> k michelle keyshia cole lol <user> bitter hurt bitch music horizon,1
,<user> yuhh finna hit hoe 128513 128077,1
,<user> read constitution love spending starts house love uninformed teabaggers morningjoe,1
,rt <user> key car bitch foreign 128080,1
,salute real nicca <url>,1
,3 things cant stand dealing bitch hit feet b stank ass breath c skank ass ways,1
,still see niggers see white hoes,1
,reps o13 yeah baddest bitches 1x,1
,<user> <user> psh sexy bitch got ta sexy voice easily get shit goin,1
,current emotion broke ass bitch,1
,ya bitch pussy good heard 128540 128541 128541 128540,1
,<user> yeah us crackers devil,1
,make bitch famous,1
,rt <user> <user> bitches cant get ios8 10 gb selfies cuh 128514 128514 128514,1
,like bitch please lol <url>,1
,beautiful bitches sucha beautiful thing,1
,comes pussy fucking friends hostel iii really watching right,1
,rt <user> like bitch bitch cuz got flower emojis tweets mean som 8230,1
,<user> <user> wuss bitch,1
,<user> <user> rich haha u broke bitch women would ever fuck lol,1
,breaking news ur little bitch,1
,prolly gone laugh n say bitch crazy 128514 128514,1
,rt <user> <user> <user> <user> get fucked racist inbred hillbilly fuck,1
,<user> 6 1 bitch dont hate,1
,open legs filet mignon pussy,1
,rt <user> dese hoes aint loyal wal mart teamignant hoodcomedy flytv lolatl 128514 128514 128514 128514 bruh <url>,1
,rt <user> said hurt feelings dating dykes,1
,<user> bitch sayin leaving since 3,1
,<user> fuck bitch shrimp shorty midget dwarf infant jk,1
,<user> lol hoe 5yr old,1
,rt <user> five things never give bitch 9757 65039 1 heart 2 weed 3 money 4 twitter 5 netflix password 128175 128175 128175 128175 128175 128175 128175,1
,<user> <user> pussy,1
,said texted u told u missed yeah bitch like 4 weeks ago grow,1
,rt <user> kansas bitch longhairdontcare countrygirl ohio yourewelcome lovethisgirl cle loveit <url>,1
,funny thing daughter never got kicked one night stand courage tell mom official hoe,1
,eat hoes alive 128175 128175 128175 128567 <url>,1
,rt <user> hahaha niggas funny ask 128128 128128 128128 rt 8220 <user> <user> <user> bet pull lease 3 bitches 128514 128514 8221,1
,rt <user> trey songz reply nicki minaj gt gt gt gt nigga spoke truth looking ass bitches lmao knew someone gon na 8230,1
,rt <user> oomf pussy probably taste like krabby patty secret formula,1
,work done day get everybody else scramblin sunday day rest bitches,1
,8220 <user> good pussy making nigga regroup 8221 pull get thoughts together 128514 128514,1
,heard ya got man hoe hope understand tho,1
,brutus looking girl getting elevator walking different one bitch u come u u come,1
,dumb ass screams fuck redskins big ass echo filled parking garage,1
,rt <user> spent whole fucking life apologizing enough cut nip fuck booze drug inadequacy 8230,1
,rt <user> fridayfaves rt <user> bitch dressed church club gym slay vampires 128514 <url>,1
,rt <user> ead rt <user> especially rita died rt <user> dexter trash breaking bad,1
,gets mad mexicans go mexico like wtf support team bitch,1
,rt <user> suck duck thot lol looks like ur autocorrect changed dick duck meant said bitch <url>,1
,beg nudes could fuck bitch make video staring get booty win win,1
,johnny rebel quit bitchin nigger <url>,1
,1041204 1041204 1041204 cuh went time settle hoes 1041204 1041204 1041204 <url>,1
,heard mom go v annoyed bitch fuck expect slept long hungry bye felecia,1
,rt <user> bitch ass chick flick ever sad movie <url>,1
,rt <user> trey songz album single hoe ass nigga lol,1
,8220 <user> single shit boring 128555 128530 8221 suck bitch,1
,shade faggot clashes eye color,1
,actually get erin think really nice bit two faced bitch time nasty,1
,rt <user> snipe fucking faggot fucking hope snipers get fucking raped suffer cancer,1
,blocked fuzzy butt 128522 <user> <user> <user> <user> ignore low life creature,1
,girls like 10 23 12 love babe lt 3 hoe today,1
,hate stupid bitches cry stupid reasons,1
,u wondering answering wondering money niggas act like bitches days,1
,<user> gon na hold tongue could get another team anymore fuckin retarded,1
,8220 <user> 8220 <user> saw ashton hardly anyone cared waiting harry 128540 8221 wtf 8221 bitch ashton grill feel,1
,<user> karma bitch bruhh,1
,rt <user> think fine mean want appealing eyes heart bitch,1
,ever put trust ina bitch always hurt 1041204 1041204,1
,new bitch eat dick like bratwurst,1
,rt <user> annoying ppl follow unfollow like bitch trying considerate 128530,1
,even pretty 128129 julisa work magic bitches lol keep stalking ig see perfect want braids hard pick,1
,rt <user> hate seeing people bitch lives even tried taco bell breakfast man har 8230,1
,8220 <user> phone charging backwards 128533 8221 retarded,1
,like bad bitches cause like bad bitches,1
,people site fucking retarded sometimes,1
,<user> bitch either bye 128514,1
,wan na find truth somebody tell em watch real bitch nigga hoe come em,1
,dj khaled eats nicki minaj pussy finna taste everyone rap industry,1
,called bitch prolly hate called bad bitch prolly thank,1
,get shit hoe,1
,<user> niggas told bitch made amp real niggas kind real,1
,im boogie ass niggahs fast hoes,1
,<user> gt android dmt kno whats box nig,1
,rt <user> might ugly hoes trippin,1
,bitches change start acting like nigga lt lt lt lt lt lt,1
,got mob ties hoes gangstaz mob wives bad bitches spend alotta 8230 <url>,1
,rt <user> main nigguh since digital camera selfies <user> <url>,1
,wish brother would stop bringing dirty bitches house,1
,bitch <user> called bougie whore tho 128514 128514 128514 128514 ol angry bird lmao,1
,8220 <user> bitch im weakkk vic 128514 128514 128514 8221 128514 128514,1
,bitches like world bitch nobody even know together _ nobody hating,1
,rt <user> side bitch try approach public <url>,1
,rt <user> flavaaaaa ya ear hoe live lol,1
,u fucken bitch wifi,1
,yayyyy gon na jacking bitches day today <url>,1
,<user> ignore sorry called bitch uncalled,1
,ayy carlton ghetto school switchedatbirth,1
,8220 <user> pussy wet 8221 <url>,1
,<user> sit stfu raghead <user> <user>,1
,rt <user> everyday turn cold heartless bitch,1
,eats pussy,1
,bitch attitude reason one,1
,<user> failing know live faggot,1
,rt <user> keshun like aint nothing cut bitch nawl aint 128557 128514 128514,1
,rt <user> yall hoes super weakkkkkkkk,1
,first chick bring hash browns waffle house right get pussy ate,1
,<user> lowkey tired tired quiet go sleep hoe,1
,8220 <user> want pussy wishfulthinking 8221,1
,<user> 128514 128514 128514 dat shit crazy nicca use wear dat shit fr,1
,<user> 8220 <user> aye yall ima tryout bowling team frfr 8221 tryouts passed tho theres two retard,1
,rt <user> bitch says eeeeeee hoe,1
,rt <user> pretend like cold hearted bitch cut instant without second thought actually 8230,1
,watch blacks whiggers cry <url>,1
,<user> <user> yeah want shoot son bitch lol,1
,pilot seen eyes said awfully red told get high bitch man <url>,1
,wake blessed 1041243 steaight kush stress 1043293 thankin god success 1043359 1041240 bitches say best 1043351 1043323,1
,grusty hoe,1
,feel bad info time karmas bitch,1
,<user> thanks bitch,1
,rt <user> hobbies include sarcastic bitch 8217,1
,rt <user> took electric stim pussy eeek back <user> 5 mins <url>,1
,realtalk hoe try get serious someone expect anything piece meat,1
,rt <user> fox says cunt,1
,dis morgan hoe da middle erything,1
,<user> <user> dont get twisted said aint playin ny state mind bitches around clicks link,1
,<user> wtf dmd bitch,1
,stop hoe god dammit bitch hard,1
,rt <user> ever offended im sorry sensitive lil bitch,1
,fact male brain always hear high pitched voice women bitch get mad really hear,1
,<user> scrolling tl ol sick ass bitch,1
,<user> fuckin hot gym pussy <url> fuck yeah,1
,ugly fucking nigger baby thought gorilla first 14 88 <url>,1
,cutler less skill qb retarded quadriplegic,1
,lol bitch ass boy telling respond peer pressure values peer pressure equal called groupie,1
,call trickn call hangn ima handle business n knock dat pussy 128049 128166 127814,1
,rt <user> rick james bitch,1
,<user> <user> <user> <user> ok right wing teabaggers gun nuts like harris hell even fucking cops,1
,hoe pics looking got ass 20pics got 5 son hoes crazy,1
,rt <user> yeah think get early tonight get good nights rest 4 00am tonight bitch tonight,1
,mother raised cunt lol,1
,<user> love bitch,1
,<user> bad bitches intimidate words,1
,<user> pussy show bro,1
,u love dat nigga even lose u dip like groupie hoes searching another 11088 65039,1
,<user> follow back bitch,1
,bitch tryna say,1
,rt <user> got ta get rid trash ass alex smith,1
,wtf 3 days amp 3 nights go another day know im going ape shit,1
,slept good thenna bitch tho,1
,fuck bitch shove work,1
,early damn birds still chirping smh,1
,fucking trash rt <user> drake jewish rt <user> young money 3rd reich <url>,1
,rt <user> karma bitch make sure bitch beautiful,1
,really bitch trying make difference someone else intentionally make point make feel like shit,1
,<user> stop blowing spurs pussies halftimespeech,1
,<user> call fireman cause turn hoes,1
,rt <user> fuck bitches get money,1
,rt <user> bitch say love hit wit reverse psychology amp say work 70 time cuh 30 g 8230,1
,rt <user> read lips bitch mouth isnt workin,1
,got ta bitch suck dick till nut spit gut slurp shit back slut,1
,rt <user> bitch frozen ever let go,1
,hoes bringing friends around nigga nigga end fucking bitch friend bitch even kno,1
,pussy best shaved holidays,1
,rt <user> 128073 128073 rt <user> used shame hoe prostitute social media call hustling lol,1
,8220 <user> using mx b measure slope ass girl 8221 <user>,1
,8220 <user> happy hoes smh 8221 better denial,1
,rt <user> hoes annoying 128530,1
,fuck u u stand u dizzy bitch two unique amp separate phrases overheard relative saying younger,1
,cnt trust spare bitch ogd,1
,rt <user> man hoes got ta chill going natural bullshit actually pull rest 8230,1
,running dangerously low cigarettes bitches better last till monday tuesday,1
,rt <user> holder asks ag deal kind treatment 8221 tell whiny little bitch call alberto gonzales 8230,1
,rt <user> know rt <user> bitches never gon na b happy following social sites,1
,hoes deserve kick vagina lucky aint tryna loose shoe,1
,rt <user> making first day bitch,1
,<user> put money pussy,1
,wore tutu bitch would want 128514 128514 dog gon na telling everyday 128529,1
,rather free man grave living puppet slave shit options bitch would free alive rich,1
,<user> good choice except whale bitches fuck would get pregnant,1
,<user> niiice nigga schinder pullin hoes,1
,yet nigga still checkin old hoes,1
,feel like bitch got heartbroken day wedding,1
,rt <user> lol bitches tryna chill like u kno im mother fuxin dory hoe touched butt,1
,<user> bruh u pussy talk,1
,beyonc 233 hipster bitch wit hips days,1
,rt <user> niqqas talk bitches days,1
,bout bust bitch wide open waste money,1
,cnt nobody mad choose mad bitch nigga hay,1
,<user> idea people actually personalities like maybe pamaj always cunt hahaha,1
,rt <user> girl logic say bye actually mean fucken say bye dumb bitch,1
,rt <user> momma talm bout kids party parents 128530 tf duh would think ok pussy pop 8230,1
,<user> 128514 128514 finna dm pic bruh hoes funny,1
,<user> needs date grandma turnt lil pussy ass bro called lil baby names like lame amp dork,1
,simple minded hoe,1
,<user> aint shit pussy lol go get hit aint touched 10 yrs lmfao,1
,<user> gon na chase club like mobb deep pussy,1
,rt <user> wonder much pussy justin bieber gets,1
,8220 <user> <user> light weights 8221 pussies,1
,rt <user> know bitch call lovin niggas prolly fuckin,1
,dat nicca jordan cleats,1
,bitch made dudes actin bitch made,1
,girls looking reasons hoe shit,1
,blonde bitch wit blue eyes like butter spread,1
,<user> well know like children murdered kind weird would little bitch twitter list,1
,rt <user> taurus first congratulate years hoes smarter last years hoes know,1
,dad friend telling dad got good pussy last night good lay real bummer,1
,also love angry old irish bartenders pussies one beer ask glass water fuck ignore shit,1
,8220 <user> 100 female population needs stop bitch 8221,1
,social networks ruin bitches game,1
,<user> multiple classes really rare also call teacher bitch twitter,1
,8220 <user> one ex seem get lt lt lt 8221 cunt,1
,instance nikki said bet fight said bet said bet whipped quick u turn whooped ass went jail 128514,1
,forgiato fest dallas year fuck yeah bitch,1
,<user> u better sit yo ass bitch til 330,1
,rt <user> faggit bitch tried say hoe hd bearfaced bitch yusa fag,1
,dating would like darnell dating fatal attraction bitch brandy lol,1
,<user> julie tell crybaby blacks get someone blk dress white faced niggers always whining,1
,lil bitch released exclusive shower photos niggas trustisbroken,1
,<user> <user> 128514 128514 fucc extra shit seeing hoe weekend,1
,rt <user> <user> <user> <user> gon na believe cripple fuckn hippo,1
,rt <user> beyonce made many hoodrat anthems hoe point life,1
,neva sucka bitch,1
,rt <user> dick called batman bitches love dark knight rises,1
,bunch hurt niggas amp bitches ig timeline tonight muhfuckas lame hell b,1
,really hate bitch people point longer give fuck,1
,know thankful ya bitch lmaoo sister funny,1
,rt <user> <user> almost ran fine red bitch damn lol,1
,without hoes gon na hard us pick good women hoes good job keep hoeing,1
,rt <user> bitch 8220 <user> ok <url>,1
,<user> <user> care less bitches,1
,rt <user> messi like back bitches 128527 128076 lmao 128514 128514 128514,1
,rt <user> hoe bday september,1
,straight ignorant bitches wheretheyheadsat,1
,yal faggots yup nigga n fuckin fruit cups,1
,bet rey go crazy ona bitch jack llab,1
,8220 <user> shout momma cuz raise hoe 128076 128079 128588 8221,1
,rt <user> <user> fucking faggots thirsty eachother probably fuck behind redemption,1
,rt <user> ezra miller openly queer male playing flash making first openly queer male play lead superhe 8230,1
,swear bitches nothing worry know shut fuck,1
,got ah tight schedule fuck ur bitch met,1
,<user> <user> put bitch shame 128514 128514,1
,weef fitm life fuck flappy bird,1
,rt <user> ugly bitches definitely disguste 128534 ewww yuck,1
,8220 <user> game fuck yall bitches amp yall attitudes 128514 128514 128514 128557 128557 <url>,1
,8220 <user> bitch niggas pay hoes lay hoes 8221 relax one night pay stay hoes,1
,omg bitch said shit,1
,<user> absolutely agree statement amusing angry makes teabagger scumbags alone worth,1
,rt <user> bitches cheat got ta acknowledge gon na happens 8217 hurt less,1
,sakurako legs spread wide takes big cock deep 160 twat <url>,1
,bitch pshh,1
,<user> happy birthday pussy good one,1
,rt <user> rt killed bitch dick,1
,<user> <user> bitch,1
,<user> shut faggot,1
,elizabeth stupid hoe,1
,feel like apart crowd like yes bitch lets indirectly talk shit 128514,1
,<user> ya side bitch got ta know rules shit anybody ask cousin jersey thinkin bout moving lmmfao 128514 128514 128514 128514,1
,<user> bitch u bs fck yah 9996 65039 128553 128514 128514 128080 128079 128526 128129,1
,talk morning hoes rappers damn yall talk shit everyday,1
,support niggaz bitches dope shit west side city la,1
,rt <user> never understood 128530 u want strap fck nigga 128514 128514 128514 wtf bitch,1
,<user> <user> fag,1
,life bitch hoe move say 128175 <url>,1
,trippen cause like anyways got niggah got girl anyways yea anyways 1041196,1
,question alone 128553 128514 128514 rt <user> city got bitches gold teeth,1
,8220 <user> niggas want pussy giving lies dilemma 8221 cool,1
,rt <user> moment truth hoes truth,1
,<user> coon n coon wan na b got except time jail,1
,g hoes motherfuckers bounce,1
,<user> glad still trying figure emoticons damn motorola give bitch finger,1
,niqqa straight pussy whipped 128165,1
,getting money worried bout hoe 128175 128584 9996 65039 128526 128081 128076 128591 128129,1
,rt <user> eating pussy,1
,rt <user> bitches b tweeting everything see b relavent 128514 128514 128514 really sad 128563,1
,<user> saw bad bitch mf switzerland feel love,1
,<user> one thing baby never call bitch phone bout nigga ion know app somebody playing aint,1
,8220 <user> bitches getting mommy money 8221 niggas,1
,rt <user> nigga ever ask hit either 8220 <user> body counts matter yall treat bitches anyway st 8230,1
,saw bad bitch today <user> 128539 <url>,1
,rt <user> 8220 <user> dog gon na bitch magnet sure 128076 8221 9995,1
,<user> <user> faggot scoon wan na ball,1
,roses red orchids bigger donts tell yo daddy fuckin nigger vddie,1
,rt <user> tbt learn english jabroni big bird break fucking neck <url> <url>,1
,lol next time bitch,1
,<user> bitch pussy,1
,like ima need write statement bitch write diet always old people trying snitch bitch,1
,rt <user> cant bitch make mad nigga already,1
,<user> bitch,1
,listened dedication 4 three times exactly gon make pussy eater subsciously,1
,8220 <user> <url> shit like retarded,1
,8220 <user> want little bitch ima treat like little bitch 8221,1
,never lie never cry never die gone die love friends love hoes yellow sluts call gold,1
,reason always assume guys act like trucks tiny dicks haha fag,1
